Transaction ID,Store Name,Customer ID,Customer Age,Product ID,Product Category,Transaction Date,Payment Method,Shipping Address,City,Country,Coupon Used,Quantity Sold,Unit Price,Total Price,Discount Applied,Net Price
33332,Urban Goods,8060,33,156,Home & Garden,2024-04-21,Credit Card,540 Green Hollow,Gregorybury,Christmas Island,SUMMER20,3,193,579,116,463
97910,Urban Goods,6515,30,120,Electronics,2024-04-20,Credit Card,3409 Crane Flat,West Thomasshire,Australia,FALL15,2,123,246,37,209
71115,Urban Goods,1768,42,195,Home & Garden,2024-04-20,Credit Card,9834 Barber Dale,Mckinneychester,Togo,SUMMER20,2,118,236,47,189
75314,Urban Goods,1228,55,168,Clothing,2024-04-21,Credit Card,6111 Smith Stravenue Suite 581,Stoutmouth,Congo,SUMMER20,5,166,830,166,664
74634,Basic Depot,3101,56,143,Clothing,2024-04-23,Credit Card,349 Huynh Stravenue,North Katie,Philippines,None,1,34,34,0,34
94799,Pure Market,2482,47,192,Electronics,2024-04-07,Credit Card,009 Jeffrey Turnpike Apt. 869,Rachaelchester,Isle of Man,None,4,53,212,0,212
54713,Basic Depot,7712,49,112,Home & Garden,2024-04-18,Credit Card,045 John Run Apt. 427,Miaburgh,Guernsey,SPRING10,1,187,187,19,168
17633,Urban Goods,1659,24,145,Clothing,2024-04-12,Credit Card,6837 Jordan Camp,Eugenetown,Iran,SPRING10,2,125,250,25,225
57487,Basic Depot,5973,58,171,Books,2024-04-19,PayPal,2665 Amber Ranch,Kevinton,Maldives,FALL15,5,171,855,128,727
54371,Essential Mart,3236,57,174,Books,2024-04-04,PayPal,6418 Travis Ways Apt. 398,North Deborahview,Indonesia,SPRING10,2,121,242,24,218
22886,Basic Depot,1434,36,124,Clothing,2024-03-31,Credit Card,7085 Weiss Mountain Suite 271,Elizabethmouth,Nigeria,None,4,146,584,0,584
62202,Basic Depot,8200,31,168,Electronics,2024-03-28,PayPal,0340 William Drive,Lake Carla,Uzbekistan,SPRING10,1,153,153,15,138
35879,Essential Mart,2433,51,199,Clothing,2024-04-13,PayPal,36368 Reed Circle,North Bruceport,Russian Federation,SUMMER20,5,84,420,84,336
88596,Urban Goods,3779,32,167,Home & Garden,2024-04-04,PayPal,128 Rios Centers Suite 617,East Brandy,Puerto Rico,SPRING10,2,167,334,33,301
50196,Basic Depot,9246,58,169,Books,2024-04-15,PayPal,72474 Becker Extensions Suite 723,New Joshualand,Uganda,None,4,139,556,0,556
88149,Basic Depot,2010,39,125,Home & Garden,2024-04-10,Credit Card,970 Martinez Valley Suite 027,Odomville,Morocco,FALL15,3,134,402,60,342
78239,Pure Market,1569,30,143,Books,2024-04-13,Credit Card,6109 Shelia Fall Apt. 543,Davidport,Equatorial Guinea,None,5,92,460,0,460
19137,Pure Market,5090,22,136,Clothing,2024-04-01,Credit Card,05846 Ball Ridge,Port Gregory,Switzerland,None,4,99,396,0,396
45412,Basic Depot,3227,63,193,Electronics,2024-04-01,PayPal,85568 Taylor Shoal Suite 909,Lindastad,Jamaica,None,2,63,126,0,126
54433,Basic Depot,1119,22,116,Electronics,2024-04-15,Credit Card,0084 Cooper Locks,West Mikaylaside,Greece,SUMMER20,2,27,54,11,43
30935,Basic Depot,1925,49,176,Clothing,2024-04-03,Credit Card,274 Kelly Camp Suite 681,North Mary,Swaziland,SUMMER20,4,187,748,150,598
65947,Pure Market,8646,55,197,Clothing,2024-04-01,PayPal,624 Woods Ridge Apt. 034,Williamsshire,Guinea-Bissau,SUMMER20,1,95,95,19,76
20468,Urban Goods,3714,26,174,Home & Garden,2024-04-13,Credit Card,735 Allen Tunnel Apt. 421,Jessicaton,Tonga,FALL15,5,60,300,45,255
86934,Essential Mart,6561,36,181,Books,2024-04-18,PayPal,82281 Gomez Hill Suite 139,South Hannahberg,Peru,None,5,122,610,0,610
97111,Pure Market,8517,32,145,Electronics,2024-04-09,PayPal,7696 Tony Villages Apt. 728,Markview,Finland,None,3,64,192,0,192
61445,Pure Market,6934,25,198,Home & Garden,2024-04-15,Credit Card,4891 Edward Turnpike Apt. 514,Karlchester,Uzbekistan,None,5,75,375,0,375
33866,Essential Mart,8912,59,133,Electronics,2024-04-11,Credit Card,29272 Bradley Row,Port Christine,Montserrat,FALL15,3,123,369,55,314
28941,Essential Mart,9437,41,155,Clothing,2024-04-24,Credit Card,814 Rodriguez Cove Apt. 570,West Hailey,Saudi Arabia,SPRING10,4,187,748,75,673
38163,Essential Mart,4892,32,151,Electronics,2024-03-28,Credit Card,93263 Ashley Turnpike,Christopherchester,United Kingdom,SPRING10,3,44,132,13,119
22289,Basic Depot,7199,57,177,Home & Garden,2024-03-29,PayPal,2616 Charles Flats Apt. 607,Wandaborough,Zimbabwe,None,3,166,498,0,498
21582,Essential Mart,9554,49,196,Electronics,2024-04-23,PayPal,02771 David Centers Apt. 257,East Jacob,Bermuda,None,5,55,275,0,275
56847,Essential Mart,9902,50,198,Home & Garden,2024-03-31,PayPal,8666 Lynn Square,North Stephanie,Haiti,SPRING10,1,26,26,3,23
52208,Urban Goods,6694,55,103,Clothing,2024-04-14,Credit Card,69855 Tammy Avenue Apt. 926,New Crystalmouth,Faroe Islands,None,4,39,156,0,156
66683,Basic Depot,2558,28,162,Books,2024-04-06,PayPal,980 Taylor Plaza,Rosschester,Poland,SPRING10,3,83,249,25,224
88184,Pure Market,9485,60,143,Clothing,2024-03-28,Credit Card,98293 Barnes Glens,Evansborough,Cameroon,None,4,47,188,0,188
73349,Urban Goods,9805,48,166,Electronics,2024-04-23,PayPal,2994 Jerry Manors Suite 801,Floresland,Tunisia,None,2,183,366,0,366
51546,Basic Depot,8517,63,105,Home & Garden,2024-04-17,Credit Card,35202 Bryan Avenue,Lopeztown,Christmas Island,SUMMER20,5,112,560,112,448
47661,Urban Goods,4097,26,157,Home & Garden,2024-04-14,PayPal,52845 James Knolls,West Fernando,India,FALL15,2,125,250,38,212
78178,Essential Mart,6817,31,152,Electronics,2024-04-14,PayPal,22296 Valerie Islands,Cohenmouth,Falkland Islands (Malvinas),SUMMER20,4,50,200,40,160
54696,Basic Depot,2175,28,173,Home & Garden,2024-04-10,PayPal,1398 Bryan Plaza Apt. 376,Hicksmouth,Oman,SUMMER20,1,88,88,18,70
44497,Essential Mart,9646,37,108,Books,2024-04-17,PayPal,7627 Jessica Gardens Apt. 199,New Andrewtown,Vietnam,FALL15,5,86,430,64,366
56053,Essential Mart,4916,59,168,Electronics,2024-04-15,PayPal,44651 Anita Mall Apt. 646,Arnoldborough,Germany,FALL15,1,60,60,9,51
98614,Basic Depot,5434,52,165,Electronics,2024-04-03,PayPal,6996 Wright Radial Suite 504,West Jessica,Cuba,SPRING10,2,52,104,10,94
64303,Urban Goods,1224,45,113,Electronics,2024-04-15,PayPal,273 Aguirre Junctions,West Donaldbury,El Salvador,SPRING10,1,130,130,13,117
45246,Urban Goods,5945,36,100,Books,2024-04-08,Credit Card,745 Evan Walks,East Terrifurt,British Indian Ocean Territory (Chagos Archipelago),SPRING10,3,38,114,11,103
82087,Basic Depot,5790,55,125,Home & Garden,2024-04-07,PayPal,72464 Hall Unions,Port Savannah,Portugal,None,3,124,372,0,372
64612,Basic Depot,4483,65,189,Home & Garden,2024-04-20,PayPal,0235 Jeremiah Extension,East Dakota,Kyrgyz Republic,SUMMER20,4,72,288,58,230
35784,Essential Mart,7658,26,142,Clothing,2024-04-10,Credit Card,71290 Brian Views,Jamesside,Tonga,FALL15,4,68,272,41,231
77803,Pure Market,1572,48,106,Electronics,2024-04-15,PayPal,898 Elizabeth Centers Suite 730,Colleenville,Netherlands Antilles,None,4,153,612,0,612
86093,Pure Market,7861,53,132,Clothing,2024-04-24,PayPal,5037 Teresa Shore,Hernandezland,Botswana,None,2,39,78,0,78
68007,Basic Depot,8168,56,169,Electronics,2024-04-04,PayPal,58308 Alicia Turnpike,Angiefort,Tokelau,FALL15,3,86,258,39,219
75809,Essential Mart,2603,50,154,Electronics,2024-04-14,PayPal,6675 Cochran Park Apt. 504,Port Brandonmouth,Kuwait,SUMMER20,2,61,122,24,98
24635,Urban Goods,7229,64,163,Books,2024-04-17,Credit Card,286 Barnes Courts,Oneillmouth,China,None,2,79,158,0,158
77681,Pure Market,9674,63,104,Electronics,2024-03-28,PayPal,31111 Jackson Courts,Toddberg,Barbados,None,5,86,430,0,430
70355,Urban Goods,8519,35,168,Electronics,2024-04-11,PayPal,85339 Elliott Club,Saraborough,Luxembourg,None,1,153,153,0,153
56866,Urban Goods,1513,40,174,Home & Garden,2024-04-08,PayPal,41445 Ruiz Dale,Kimfurt,Chile,SPRING10,5,152,760,76,684
11531,Basic Depot,2556,35,197,Electronics,2024-04-09,Credit Card,77425 Peggy Crossing,Youngland,Chile,None,5,117,585,0,585
31232,Basic Depot,3040,57,145,Electronics,2024-04-20,PayPal,862 Brandy Knoll,New Oscar,Moldova,SPRING10,3,139,417,42,375
33546,Pure Market,8710,39,132,Electronics,2024-04-01,Credit Card,64632 Curtis Dale Suite 547,West Blakeburgh,Namibia,SUMMER20,2,184,368,74,294
19051,Urban Goods,9564,39,177,Clothing,2024-04-20,Credit Card,371 Jennifer Dam Suite 150,Gregoryfort,Uzbekistan,None,3,76,228,0,228
81778,Basic Depot,5829,25,108,Clothing,2024-03-28,PayPal,92002 James Rue Apt. 464,Micheleland,Azerbaijan,SUMMER20,2,33,66,13,53
65464,Pure Market,3888,55,154,Home & Garden,2024-04-14,PayPal,701 Brittany Coves,North Juanhaven,Germany,SPRING10,4,164,656,66,590
15895,Essential Mart,5073,58,176,Home & Garden,2024-04-13,PayPal,241 Robert Hills Apt. 450,Stewartburgh,Bosnia and Herzegovina,SPRING10,2,155,310,31,279
64393,Essential Mart,7628,40,149,Home & Garden,2024-04-12,PayPal,031 Jeffery Pine Suite 301,Port Cassandraview,Ecuador,SPRING10,1,57,57,6,51
14742,Essential Mart,1360,31,103,Clothing,2024-04-17,PayPal,60658 Brian Mount Apt. 759,Cherylfurt,Papua New Guinea,SPRING10,5,83,415,42,373
96788,Essential Mart,7576,62,152,Home & Garden,2024-03-27,Credit Card,7880 Brown Park,Aguilarton,Tonga,None,3,163,489,0,489
53661,Pure Market,4647,48,123,Electronics,2024-04-16,PayPal,34207 Miguel Squares,Lake Ambertown,Cayman Islands,SPRING10,2,137,274,27,247
27110,Urban Goods,1394,41,195,Clothing,2024-04-20,Credit Card,1726 Brady Trail,Port Kimberlyside,Macao,None,5,28,140,0,140
25823,Essential Mart,5172,34,124,Electronics,2024-04-04,Credit Card,53045 Robert Port Suite 108,Jeanneside,Saint Pierre and Miquelon,SPRING10,2,57,114,11,103
39634,Pure Market,5520,60,165,Clothing,2024-04-22,Credit Card,8077 Carol Causeway,South Kevinside,Seychelles,None,1,36,36,0,36
51674,Urban Goods,2643,22,176,Books,2024-04-16,Credit Card,3845 Betty Crossing Suite 489,North Chelseaview,Saint Pierre and Miquelon,SUMMER20,1,196,196,39,157
40757,Basic Depot,1565,53,195,Home & Garden,2024-04-20,Credit Card,01355 Diana Summit,North Virginiaview,Aruba,SUMMER20,2,66,132,26,106
50101,Pure Market,1709,25,110,Clothing,2024-03-27,Credit Card,9976 Murphy Villages Suite 379,Sanchezbury,Madagascar,SUMMER20,4,91,364,73,291
32001,Basic Depot,4745,47,158,Books,2024-04-15,PayPal,384 Gregory Unions Suite 197,New Kayla,Comoros,None,1,129,129,0,129
58637,Basic Depot,8722,62,100,Electronics,2024-04-12,PayPal,28970 Carol Fords,Baldwintown,Uruguay,SPRING10,5,131,655,66,589
45915,Urban Goods,4970,49,167,Clothing,2024-04-09,Credit Card,0596 Gonzales Orchard Suite 880,Lake Ana,Grenada,FALL15,3,153,459,69,390
59761,Basic Depot,5571,60,144,Books,2024-04-06,Credit Card,97163 Wilson Points,West Holly,Lesotho,FALL15,1,192,192,29,163
64052,Urban Goods,8282,24,163,Home & Garden,2024-03-30,PayPal,9129 Laura Plains,South Ericfort,Ireland,SPRING10,5,53,265,26,239
67528,Essential Mart,1031,53,138,Home & Garden,2024-04-07,PayPal,1616 Leslie Walks Apt. 962,New Suzanne,Seychelles,SUMMER20,1,90,90,18,72
49779,Essential Mart,4842,48,129,Books,2024-04-10,PayPal,2192 Haley Isle Suite 411,East Alexis,Bangladesh,SPRING10,5,192,960,96,864
91705,Pure Market,1511,59,160,Books,2024-04-25,PayPal,631 Thompson Cliff,Port Christopherport,Slovenia,SUMMER20,4,61,244,49,195
38831,Basic Depot,2820,63,119,Home & Garden,2024-04-16,Credit Card,825 Olivia Junctions Apt. 629,East Kaitlyntown,Sri Lanka,FALL15,1,59,59,9,50
29548,Urban Goods,3034,27,177,Electronics,2024-04-03,Credit Card,18736 Benjamin Key Apt. 839,Williamsport,Christmas Island,None,1,182,182,0,182
33179,Essential Mart,5144,42,168,Books,2024-04-19,Credit Card,72873 Antonio Ferry Apt. 924,Sharonshire,Nigeria,SPRING10,1,68,68,7,61
29810,Basic Depot,4093,48,148,Clothing,2024-03-31,PayPal,074 Rachel Stravenue,New Laurafurt,Haiti,SUMMER20,4,185,740,148,592
75785,Basic Depot,9312,30,124,Books,2024-04-02,Credit Card,9278 Thomas Unions Apt. 387,Catherineport,Guinea,SUMMER20,4,124,496,99,397
77490,Basic Depot,1142,32,184,Home & Garden,2024-04-21,Credit Card,852 Lloyd Cape,Nelsontown,Guinea,SUMMER20,5,49,245,49,196
48545,Urban Goods,2981,59,185,Books,2024-04-21,Credit Card,318 Vega Parks,Roachhaven,Iraq,None,5,187,935,0,935
78684,Urban Goods,6662,63,128,Home & Garden,2024-04-16,PayPal,418 Elizabeth Gateway Suite 539,Diazview,Uzbekistan,FALL15,1,92,92,14,78
14683,Essential Mart,6934,60,181,Clothing,2024-03-29,PayPal,453 Odonnell Cliffs,Danaberg,Slovenia,SUMMER20,4,164,656,131,525
27213,Urban Goods,7421,29,192,Home & Garden,2024-04-08,Credit Card,340 Clark Route Suite 357,Port Daniel,Chile,None,3,21,63,0,63
65383,Urban Goods,9402,33,188,Home & Garden,2024-03-29,PayPal,4204 Smith Parks Apt. 361,Ronaldmouth,Slovenia,None,3,155,465,0,465
35910,Essential Mart,9740,28,147,Books,2024-04-09,Credit Card,9680 Duncan Neck Apt. 735,West Sarahshire,Congo,FALL15,1,76,76,11,65
65895,Basic Depot,2763,56,192,Books,2024-04-04,PayPal,09833 Kathleen Harbor,Lake Stevenville,Iraq,SPRING10,4,96,384,38,346
31783,Urban Goods,8694,22,109,Home & Garden,2024-04-08,Credit Card,274 Carol Mall,East Danamouth,Cyprus,SPRING10,1,118,118,12,106
17945,Essential Mart,6806,39,119,Home & Garden,2024-03-28,PayPal,2214 Joshua Fort,Reedhaven,Latvia,FALL15,5,100,500,75,425
11786,Essential Mart,1816,59,188,Home & Garden,2024-04-16,PayPal,954 Anthony Meadows Apt. 350,Port Lauraside,Equatorial Guinea,SPRING10,1,142,142,14,128
78815,Pure Market,2558,51,106,Books,2024-04-13,Credit Card,19048 Waters Island,Port Bryan,Isle of Man,SUMMER20,4,34,136,27,109
95233,Essential Mart,4332,48,125,Home & Garden,2024-04-20,PayPal,145 Sherman Mews,New Cathystad,Libyan Arab Jamahiriya,SUMMER20,1,47,47,9,38
27823,Basic Depot,8350,64,122,Books,2024-03-27,Credit Card,6300 Sarah Overpass Suite 203,Garyton,Marshall Islands,SPRING10,4,171,684,68,616
97118,Urban Goods,3635,49,183,Clothing,2024-04-25,PayPal,07063 Renee Rapid Apt. 635,Smithton,Palestinian Territory,None,4,85,340,0,340
78715,Urban Goods,3510,31,111,Electronics,2024-04-03,Credit Card,93993 Amber Circles,Kristinaview,Croatia,SPRING10,4,120,480,48,432
26814,Pure Market,6273,54,146,Clothing,2024-04-19,PayPal,2613 Thompson Club,Conradland,Palestinian Territory,SPRING10,3,132,396,40,356
42155,Urban Goods,2613,51,188,Clothing,2024-04-08,Credit Card,176 Brandon Brook,Parkerport,Algeria,None,4,81,324,0,324
65891,Essential Mart,6566,55,167,Clothing,2024-03-30,Credit Card,68038 Kristen Harbor,West Jon,Oman,None,1,185,185,0,185
13893,Pure Market,3402,29,132,Clothing,2024-03-29,PayPal,544 Kyle Corners,East Bradton,Somalia,FALL15,2,173,346,52,294
72638,Pure Market,7930,52,166,Electronics,2024-04-13,PayPal,00322 Hines Plaza Apt. 072,Christineport,Reunion,FALL15,4,179,716,107,609
69440,Basic Depot,6359,28,184,Books,2024-04-16,PayPal,495 Julie Plaza Suite 654,North Bruce,Iran,FALL15,4,118,472,71,401
64240,Essential Mart,6159,30,148,Books,2024-04-13,Credit Card,99066 Jones Ridges Apt. 731,West Monicachester,British Indian Ocean Territory (Chagos Archipelago),SUMMER20,4,97,388,78,310
32353,Basic Depot,6153,55,144,Books,2024-04-21,PayPal,7020 Young Land Suite 060,New Brent,Slovenia,FALL15,3,161,483,72,411
80053,Essential Mart,2561,58,171,Home & Garden,2024-04-20,Credit Card,0149 Byrd Club Suite 200,East Anthony,China,FALL15,4,191,764,115,649
64980,Pure Market,7921,60,192,Electronics,2024-04-13,PayPal,3630 Melissa Dam,Hernandezland,Tanzania,SUMMER20,4,83,332,66,266
29307,Basic Depot,5755,53,128,Clothing,2024-04-18,Credit Card,43507 Smith Meadows,South Rebeccaville,Syrian Arab Republic,SUMMER20,5,46,230,46,184
61966,Urban Goods,8343,42,113,Clothing,2024-04-14,Credit Card,539 Daniel Lodge Suite 773,Coreymouth,Ecuador,SPRING10,5,185,925,92,833
38087,Basic Depot,5578,46,127,Books,2024-03-29,PayPal,2915 Chang Drive Suite 393,Frenchburgh,Bouvet Island (Bouvetoya),SPRING10,4,34,136,14,122
65637,Basic Depot,9223,28,136,Home & Garden,2024-04-09,Credit Card,5153 Debra Drive,Hoffmanshire,Kuwait,None,1,114,114,0,114
89531,Urban Goods,4259,53,182,Electronics,2024-04-18,Credit Card,3200 Richards Lock Suite 638,Parksville,Turkey,None,3,172,516,0,516
26798,Essential Mart,9126,57,169,Books,2024-04-24,PayPal,401 Forbes Alley,Hancockview,Guatemala,SUMMER20,2,182,364,73,291
72701,Essential Mart,9376,53,114,Clothing,2024-04-18,Credit Card,33952 Aguilar Mall,New Caseyside,Panama,SPRING10,5,184,920,92,828
19128,Essential Mart,5620,25,147,Books,2024-04-09,Credit Card,75825 Gary Ferry,West Joseph,Seychelles,SPRING10,4,25,100,10,90
23673,Urban Goods,7480,32,144,Books,2024-04-22,Credit Card,79105 Smith Island,North Nicoleview,Ethiopia,None,5,20,100,0,100
59150,Pure Market,3477,63,152,Home & Garden,2024-03-28,PayPal,62332 Jessica Parkway Apt. 386,South Elizabeth,Uzbekistan,SUMMER20,4,96,384,77,307
68624,Urban Goods,1698,35,184,Clothing,2024-04-21,Credit Card,42724 Lisa Point Suite 640,Clarkbury,Antarctica (the territory South of 60 deg S),None,5,181,905,0,905
95547,Basic Depot,6510,47,192,Books,2024-04-05,PayPal,66960 Geoffrey Circles,Port Erika,Niue,SPRING10,4,75,300,30,270
76192,Urban Goods,5695,30,191,Books,2024-04-01,Credit Card,26449 Jeffrey Lane Suite 835,West Kellyside,Turkey,None,4,77,308,0,308
26237,Pure Market,6339,51,142,Books,2024-04-06,Credit Card,241 Mary Shoal,Melissaland,Saint Vincent and the Grenadines,SPRING10,3,131,393,39,354
39062,Essential Mart,2958,34,181,Electronics,2024-04-14,Credit Card,439 Brown Lodge,Jacobsville,Cape Verde,SUMMER20,3,21,63,13,50
69805,Basic Depot,1117,51,109,Books,2024-04-15,Credit Card,509 William Glens Apt. 933,Lake Michael,Gibraltar,None,5,69,345,0,345
56407,Basic Depot,9533,60,141,Electronics,2024-04-03,PayPal,269 Steven Manors,Lake Susanhaven,Portugal,SUMMER20,5,60,300,60,240
52788,Essential Mart,5488,37,154,Home & Garden,2024-04-19,PayPal,25896 Taylor Rest Suite 440,Port Raymondtown,Cayman Islands,SUMMER20,5,111,555,111,444
68258,Urban Goods,1178,57,181,Electronics,2024-04-08,Credit Card,465 Dylan Creek,Lake Ivan,Liberia,FALL15,2,173,346,52,294
66692,Basic Depot,8104,45,101,Electronics,2024-04-20,Credit Card,7972 Jason Vista Apt. 918,New Josefurt,Korea,SPRING10,1,106,106,11,95
37056,Pure Market,9569,31,115,Clothing,2024-04-24,PayPal,450 Stephanie Harbors Suite 954,East David,Burundi,SUMMER20,2,106,212,42,170
74120,Pure Market,7203,56,107,Electronics,2024-04-14,Credit Card,29406 Young Way,Dyerfort,Argentina,SPRING10,3,146,438,44,394
16383,Pure Market,8730,46,163,Books,2024-04-23,Credit Card,84328 Torres Lane Apt. 054,South Aaronville,Philippines,FALL15,2,111,222,33,189
13348,Basic Depot,8909,62,138,Electronics,2024-04-16,Credit Card,519 Earl Ranch Apt. 213,Mitchellfurt,Bahamas,SPRING10,5,115,575,58,517
93553,Basic Depot,8411,33,169,Electronics,2024-04-21,PayPal,7462 Brooks Hill,East Michaelport,Guernsey,FALL15,1,138,138,21,117
54406,Basic Depot,6564,47,176,Clothing,2024-03-29,Credit Card,5137 David Cliff,Lake Valerie,Micronesia,SUMMER20,4,94,376,75,301
20155,Basic Depot,2809,35,164,Electronics,2024-03-29,Credit Card,4097 Mills Cliffs,Cynthialand,Lebanon,None,5,37,185,0,185
91656,Essential Mart,3827,23,103,Home & Garden,2024-04-01,PayPal,1030 Greene Way Apt. 674,Walshville,Mozambique,SUMMER20,3,152,456,91,365
91774,Urban Goods,6491,43,120,Home & Garden,2024-04-11,Credit Card,8436 Armstrong Inlet,Walkerland,Saint Barthelemy,SPRING10,3,121,363,36,327
96921,Urban Goods,3317,51,172,Books,2024-03-27,PayPal,56558 Ellis Ridges,North Amy,Canada,SUMMER20,2,155,310,62,248
16034,Basic Depot,2317,23,143,Home & Garden,2024-03-29,PayPal,97299 Todd Turnpike Suite 450,Karenport,French Guiana,None,4,135,540,0,540
52384,Basic Depot,8768,52,166,Clothing,2024-04-15,PayPal,4771 Mccann Bridge Suite 087,North Scott,Micronesia,FALL15,5,85,425,64,361
91048,Basic Depot,8362,63,160,Books,2024-04-23,PayPal,32141 Romero Camp Suite 502,East Samantha,Switzerland,SPRING10,3,160,480,48,432
68417,Pure Market,6817,32,150,Electronics,2024-03-29,Credit Card,039 Webb Centers,Jennifertown,Guinea-Bissau,None,3,188,564,0,564
13785,Pure Market,3819,38,185,Electronics,2024-04-09,PayPal,997 Cory Bypass,East Dennisland,Mongolia,SUMMER20,2,62,124,25,99
53485,Basic Depot,9609,34,127,Electronics,2024-04-16,Credit Card,56887 Gregory Heights,Davidland,French Polynesia,FALL15,5,76,380,57,323
92335,Basic Depot,6568,28,125,Clothing,2024-04-17,Credit Card,662 Brooks Ridges,West Charlesburgh,Kyrgyz Republic,None,2,78,156,0,156
76177,Pure Market,9248,60,102,Home & Garden,2024-03-31,PayPal,348 Jeffery Freeway,North Stacy,Philippines,SPRING10,5,155,775,78,697
99830,Pure Market,9016,56,179,Clothing,2024-03-30,Credit Card,49445 Dyer Course,Craigmouth,Djibouti,SUMMER20,2,99,198,40,158
55100,Urban Goods,6323,22,167,Clothing,2024-04-23,PayPal,00018 Price Plaza Apt. 487,East Davidberg,Russian Federation,FALL15,3,150,450,68,382
39150,Basic Depot,9893,58,116,Clothing,2024-04-16,Credit Card,689 Jackson Glens,Lake Scott,Kiribati,SUMMER20,5,94,470,94,376
65670,Essential Mart,5595,26,159,Books,2024-04-24,PayPal,3136 Jennifer Ports Apt. 735,North Erin,Andorra,SPRING10,1,156,156,16,140
35374,Basic Depot,6628,42,146,Electronics,2024-03-31,Credit Card,460 Jordan Cliff,West Karenburgh,Puerto Rico,SUMMER20,1,164,164,33,131
78373,Basic Depot,6001,50,166,Electronics,2024-04-11,Credit Card,50061 Holly Divide Apt. 773,South Justin,Romania,FALL15,2,62,124,19,105
78811,Essential Mart,9046,41,130,Clothing,2024-04-12,PayPal,7431 Garcia Rapid Suite 836,New Russellland,Reunion,None,3,166,498,0,498
40814,Essential Mart,4438,28,100,Books,2024-04-23,Credit Card,672 Courtney Alley Suite 212,Brittanyhaven,United States of America,None,5,28,140,0,140
63695,Basic Depot,3304,45,196,Electronics,2024-03-28,PayPal,2055 Wise Mission Apt. 661,North Amandamouth,Cook Islands,SUMMER20,5,52,260,52,208
75276,Basic Depot,5805,53,197,Home & Garden,2024-04-21,PayPal,35058 Patterson Wells Suite 874,Greenfurt,Gambia,None,1,119,119,0,119
10311,Urban Goods,1599,38,146,Electronics,2024-04-09,PayPal,20883 Edwards Skyway Suite 400,West Derekchester,India,None,3,164,492,0,492
59094,Essential Mart,2353,53,173,Clothing,2024-04-22,PayPal,4018 Charles Fork Suite 662,Jennifershire,Indonesia,SUMMER20,2,24,48,10,38
81071,Basic Depot,2545,56,119,Home & Garden,2024-04-17,PayPal,3418 Johnson Greens,Lake Jeremy,Suriname,None,3,119,357,0,357
60973,Essential Mart,4927,52,140,Electronics,2024-03-29,Credit Card,00306 Lynch Parkway,Christinaview,Morocco,SPRING10,2,143,286,29,257
35498,Pure Market,3168,55,124,Home & Garden,2024-04-03,Credit Card,223 Cynthia Mall,Lopezview,Burundi,SPRING10,3,82,246,25,221
21820,Pure Market,4951,33,166,Clothing,2024-04-09,Credit Card,601 Robert Mountains Apt. 905,West Kathleenberg,Sweden,None,3,81,243,0,243
50740,Urban Goods,7198,45,185,Home & Garden,2024-04-07,PayPal,72542 Smith Camp,Benitezbury,El Salvador,SPRING10,4,186,744,74,670
95257,Pure Market,4619,39,170,Books,2024-04-10,PayPal,1719 Donald Way Apt. 484,Lake Johnland,Mongolia,SUMMER20,5,20,100,20,80
62962,Essential Mart,7041,52,115,Books,2024-04-20,Credit Card,182 Levi Points,Jacobstad,Kiribati,SPRING10,1,47,47,5,42
75116,Basic Depot,1456,51,198,Home & Garden,2024-04-07,PayPal,32202 Parsons Mount Apt. 334,Conniemouth,Bermuda,None,2,98,196,0,196
68137,Pure Market,6829,39,139,Home & Garden,2024-04-02,Credit Card,9335 Kathleen Hill,Lawsonfort,Puerto Rico,FALL15,3,118,354,53,301
76300,Urban Goods,7970,51,179,Books,2024-04-02,PayPal,0337 Brandon Hollow Suite 735,Christopherfurt,Montenegro,SPRING10,5,108,540,54,486
15904,Pure Market,7441,39,108,Clothing,2024-04-24,PayPal,311 Nicole Roads Apt. 670,Williamfort,British Indian Ocean Territory (Chagos Archipelago),SPRING10,4,197,788,79,709
56494,Urban Goods,5080,32,195,Clothing,2024-04-06,PayPal,98026 Cardenas Groves,East Laurenland,Fiji,None,1,62,62,0,62
58639,Basic Depot,7188,31,128,Home & Garden,2024-04-05,Credit Card,311 Bailey Gateway Suite 207,Davisburgh,French Guiana,SPRING10,1,70,70,7,63
52371,Essential Mart,7587,35,127,Clothing,2024-04-17,PayPal,87998 Knight Roads Apt. 950,New Rogerton,Zambia,SUMMER20,5,52,260,52,208
94924,Urban Goods,3856,41,181,Books,2024-04-04,PayPal,805 Butler Greens,East Cynthia,Isle of Man,FALL15,3,197,591,89,502
62140,Urban Goods,7551,28,110,Clothing,2024-04-12,Credit Card,9743 Brown Via,East Justin,Western Sahara,SPRING10,1,23,23,2,21
11725,Basic Depot,9230,46,105,Books,2024-04-04,Credit Card,36583 Smith Radial Apt. 210,Dodsonside,Liechtenstein,None,2,128,256,0,256
62102,Urban Goods,6030,46,183,Home & Garden,2024-04-23,PayPal,1027 Ashley Points Apt. 885,New John,Grenada,SUMMER20,2,180,360,72,288
73864,Essential Mart,9872,34,120,Electronics,2024-04-13,Credit Card,736 Kelsey Fall Suite 538,Yolandaborough,Brazil,None,5,56,280,0,280
84046,Essential Mart,1408,56,180,Home & Garden,2024-03-29,Credit Card,444 Leonard Heights,Lake Josephborough,Paraguay,None,5,82,410,0,410
